Restaurant,Review,Topics,Rating
Le Mazenay,"Le malenky is a relatively new addition to an area in Paris that already has quite a collection of outstanding restaurants. We were referred there by our favorite ""caviste"" - the owner of an outstanding local wine shop whose judgement has been quite reliable in the past. He was right again.Le malenky is owned and operated by Chef Denis prison and his wife. He brings extensive experience in high end restaurants in Paris, Singapore, and Vietnam. Most importantly, he is deeply committed to providing the very highest level of cooking, using local ingredients, artisanal breads, cheeses, and traditional recipes.My wife and I had Boeuf Bourguignon - a classic, and the duck breast. Both were perfectly prepared, and elegantly presented.If you are looking for Modernist cuisine, a deconstructed construction, a specified olive, this is not the place.If you want the finest of food, reasonably priced, carefully prepared, and tastefully presented, we highly recommend Le Mazenay.",le malenky; wine food; course paris; restaurant food; great paris; wine food; wine food; france dinner; wine food; pigeon amazing,5
Le Black Dog,"Not sure that the famous gastronomic chroniclers of the chic Saint-Germain-des-Près district ventured much into this cutthroat-like cave, whose facade, and few sinister terrace smokers, would make run to mother's skirts all good Kitty of the 16th arrondissement. Unless slumming.Enough mumbo jumbo. What do we eat?!!!Black poodle in a hot dog? Maybe when the restaurant opened. Today, we are with sublime pieces of Argentine meat, cooked to perfection (if your request is such), i.e., not exceeding the rare. Beyond that, confers the particulars mentioned above. They will teach you how to live.The nicknames of the dishes are in keeping with the atmosphere of the place, juggling between the limo Erectus, the death penalty, the metal machine, or the Valhalla.Of course, you have some dishes that will only arouse the enthusiasm of the most loyal of Michael bubble or Barry Manilow, such as grilled chicken or vegan meatballs. Let's be clear, not the best on the menu.So yes, in short, the meats are superb in terms of quality and cooking. You feel that both the service and the kitchen light a candle in your memory when you ask for ""rare"" cooked meat. This one will be served to you cooked on the surface without being charred and hot inside. So no complaints.On the side a wide choice of various sauces at 1 euro each. There will always be a war between those who consider that it should be included in the price and those who think the diversity of the six sauces justifies the supplement. I'll consider doing a thesis on this...Am I dithyrambic? Well, let's say the desserts are a little ""special"". The only one out of the ordinary is ""alien eggs"". And we're more into the fun stuff than the end-of-meal happiness. These are fried dough with a cream that is unlikely to be used in gastronomy. With a pretty caramel pentagram...Plus a little whipped cream. Come on; we'll forgive you by saying it's for fun...Very good maybe Argentinian fraiche to accompany all this.There is still the scene...I put the almost maximum score on this point because I love it. I do not doubt that some will see a slight satanic influence. They are right!Bill of 250 euros for four people.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,5
Le Black Dog,"This is from our visit in March 2018.We didn't have reservations so we got in line early for a dinner table. We were the first two in line so when the doors opened at 8 - we were able to get a small table. The restaurant is located behind the bar and is very small - it seats only 20-30 people. However, if you're craving steak in Paris - it's probably one of the best Argentine steakhouse around. The theme is very Heavy Metal and the menu has a lot of sexual innuendos so if you're rather conservative then you might have a problem but then again you probably won't be staying on this side of the city.The service was excellent - we had one waitress for the entire room but she was on top of everything! Best service we had for our entire Paris trip! The food was decent - not the best steak but not the worst. The portions on the steak were small but the portion size for the potatoes was huge. Make sure to get the extra sauce assortment and try them all with both the steak and potatoes. I ordered a chicken salad which came a little too drenched in dressing - not sure if that was normal or they thought I'd like it that way being from the states. Creme brulee was decent. We also ordered empanadas as an appetizer - they resembled a pair of testicles - we got a kick out of that!In summary, decent food (maybe a little $$ for the quality) but the service was excellent and the theme was entertaining - heavy metal and sex. We bought a t-shirt to remember our night.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,5
Le Black Dog,"The Black Dog may be just down the block from Paris' legendary jazz clubs, but make no mistake about it: this is a true heavy metal bar. (I think? They apparently serve up Argentine style steakhouse specialties and run specials on empanadas)The beer selection is somewhat limited, but the prices are cheap for the area (all the more so during their happy hour from 17:00-21:00, where a pint of a local lager runs just €3).The music is a mix of old school thrash metal and newer death metal/black metal tracks, with a small bar area and dining space upstairs, smokers patio outside, and larger area in the basement.Throw on your vintage Exodus t-shirt and headband the night away.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,4
Le Black Dog,"Do not judge a book by its cover. We are visiting Paris and found this restaurant on yelp. We were not sure if we wanted to go in when we walked up but a friendly customer outside saw us looking at the menu and said the food is really good so we decided to just go inside.We came right when the kitchen closed and the cook decided to let us stay and eat. The waitress was the best one we've had since we got to Paris. She had great recommendations, friendly and very efficient. The plates had huge portions and was delicious. I definitely recommend coming here.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,5
Le Black Dog,Really cool counter-culture bar/restaurant. Very Heavy Metal. Right up my alley!. It's in a sweet neighborhood right out of Le Marais. Service was good. Food was good but I loved the music and overall ambience. Would definitely recommend this place and go back with a group of friends.,metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,5
Le Black Dog,"Good food and fantastic experience. The steak is good, not as good as Sullivan's or an upscale American steakhouse, but cooked perfectly and delicious flavor. The empanadas were awesome and a pint of beer was $3. Yep delicious and cold. The topper was the desert. 4 of us ate it and it was $6. Posting a picture with the sweetest waitress holding it. Interesting young crowd of metal heads and a smattering of others, but the music was raw but not loud. We could easily talk at our table which was a concern. The waitress was fantastic. Best waitress we had in Paris. Everyone in the bar was nice and friendly including the tatted up patrons. Just a fun time and not over priced at all.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,4
Le Black Dog,"Came for the beer and the metal - got heaps of both.Fun place in energetic Le Marais. Didn't have the food, so can't comment, but the beer was cheap (by Paris standards) and the metal was LOUD. I'll say one thing about the clientele and metal fans in general - no matter where in the world you may travel, they are the friendliest, most welcoming people you will ever meet.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,4
Le Black Dog,We went here for the steaks. They weren't serving food yet. The restaurant in the rear wasn't open.The bar was open. All I can say is that visiting for the Euro meatheads is worth a visit. The drinks were well priced especially for this part of Paris. I want to eat steaks here next time we visit Paris.,metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,4
Le Black Dog,"Came here not expecting much as I'm a black vegan visiting from New York. When we arrived the scene was definitely not what we were used to - heavy metal music, leather-wearing, tatted up, ""gothic"" people, and a few anti-Christ symbols present. The people were nice and we were seated right away. There was a vegan dish available and I couldn't believe it! It was delicious and my mother enjoyed her meat dish as well. The mixed drinks weren't strong, so please note if you're going there to get wasted. Pleasant experience if you don't mind the heavy metal and an upside down cross or two.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,5
Le Black Dog,"We have two young kids (7 and 11) so my husband was way skeptical when we walked up, but luckily a young women outside having a smoke convinced us to proceed. Waitress was beyond fabulous especially patient with the kids and the food was great. Would go back again if in town.",metal good; young kids; restaurant food; metal area; paris visit; restaurant food; cooked ll; steak service; restaurant food; paris friendly,4
Shakespeare and Company,"Guess where my first tourist stop in Paris was?Well, it's not a hard guess if you're reading what this review is for. It was a dream come true getting to visit Shakespeare and Company while here. This quaint bookshop is a must when you're visiting Paris if you love books... and maybe even if you don't. Writing this review as it's been almost a year since my visit and I miss Paris now more than ever.If you come and there's a large crowd, they let people in at groups at a time. You can find books of all kinds here. It's my tradition to buy a book in a bookshop while on vacation and I ended up getting a special version of ""The Little Prince"" which they had several different versions of. I also ended up getting a tote (which I use almost every day), bookmarks, and a postcard. If you're looking to go here during a not busy time, I'd recommend goin as soon as they open or in the morning.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,"My husband surprised me with a trip to this bookstore, and it made me such a happy girl. One of our favorite dates is going to a bookstore and following it up with dessert. This bookstore did not disappoint! I was able to find a few books which they stamped for me, as well as a rad little tote bag. Most of the bookstores in Paris we encountered are books written in French, but this bookstore had mostly books written in English. It also has a cool little history.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,This is a cool historic bookstore that is free to visit.There is a line which goes pretty fast.I loved the smell of papers when you get inside. There are = real books to buy to.Upstairs has a quiet sitting area with a view of Seine River sit there and imagine how Shakespeare was living his life.I would totally recommend a visit to this fabulous place! Also have a coffee next door! lol!,bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,"I'm a bibliophile.Consequently, whenever and wherever I go somewhere, visiting a bookstore is typically on the agenda.It's entirely possibly that before this trip I visited Shakespeare and Company, but frankly I doubt it given the fact that they stamp your books when you pay for them in the end.This bookstore is near Notre Dame and the lines are typically long. We went within an hour or so of closing time and luckily it wasn't too bad. It was extremely organized and the line moved quick.Upon entering, there are two floors and you're not permitted to take photos inside. Outside is no problem, but inside given the amount of people and even the cozy reading corner, well, I can see their point.They sell books in English and French. The staff, too, is fully bilingual and speaks both languages with ease. I found myself at home there and I couldn't leave without purchasing a tote, several books, and even a gift or two for a friend. Really can't wait to return but for that I must first return to good ol' Paris.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,"Aww, the most famous bookstore in Paris! So much in a small space, yet the layout provides a ""homie"" feeling. Every topic/category has a section, even if it's hidden under the stairs.There were plenty of employees to direct you to areas of interest. There is also an area upstairs area where you can sit and read.Lovely little place. Highly recommend stopping in if in the area. No pictures allowed inside which allowed us to be present and enjoy.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,Bookstore w/ lot of hype. Sort of rude staff. You know I dislike rude. Left without browsing. C'est dommage.,bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,3
Shakespeare and Company,"Shakespeare & Company has been around, in one form or another, for over one hundred years. During that time, it has become a major draw for almost every English speaking in Paris.The history goes back to Silvia Beach pre-WWII bookstore, which became the famous hangout for the likes of Gertrude Stein, Hemingway, Scott Fitzgerald, James Joyce, among others.In the post war years, American George Whitman re-opened the bookstore here on the Left Bank and drew a more bohemian crowd of Allen Ginsburg, ana's Nin, James Baldwin, Richard Wright and George Plimpton, who at the time was editing The Paris Review.There's a lot of history here and there seems to be a party whenever I stop by, either while waiting in line and getting to know the folks in the queue, or after one's purchase, sitting in a nearby Café.As I said, it does feel party or that the carnival has come to town. Of course, isn't that the Latin Quarter's appeal?Now where did I put my Stephen Clarke book: ""1,000 Years of Annoying the French"", which I just purchased? LOL. Who is another famous and humorist living in Paris.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,"A must visit for avid book readers! Shakespeare and Company is the definition of the perfect bookstore in Paris. It's a pretty and vintage looking beautiful bookstore filled to the brim with books of all types of genre. Upstairs they have a reading room area where you can sit and enjoy reading the books they have. The area was small, quiet and really nice! The books in the reading area are not for sale.When we came here there was a bit of a line to get into the bookstore since it's such a popular tourist destination spot. However, the wait wasn't too long and the line goes quickly. They don't allow pictures inside the bookstore. Inside the bookstore, they have books both in English and in other languages. Prices are also super fair. If you end up purchasing a book, they also ask if you want their store stamp inside the book which I love! I actually ended up buying a book to bring back with me just so I could get the cute stamp. If you have any book lover friends, a book from the bookstore would also make such a cute gift. I highly recommend stopping by this bookstore in Paris.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,"On the ground floor of Shakespeare and Company you'll find a modern bookshop with popular titles for sale in English and French. There is even a small section of children's books. Upstairs the vibe shifts from tourist destination to a place to rest and read. The walls on the first floor are lined with older books and places to sit. Photos are not allowed inside the bookshop, and as a rule follower, I did not take any. I saw other people try to take photos, but there are cameras everywhere, so I also saw people who were told to put their photos/cameras away. Any books you purchase from the shop are eligible to be stamped with the bookstore's logo. I opted to have the first page of each book I purchased stamped as a reminder of where I got the books from.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Shakespeare and Company,"Independent English bookshop that has been on the bank of the siren for over 70 years. Small rooms were packed to the ceiling with books. It was a maze of sections clearly marked and an upstairs reading room. Loved the clever quotes on the wall, a shame photos weren't permitted. The colorful children's room was very inviting. Bags, shirts & mugs in all colors & sizes. The coffee shop was lovely as the fountain in front.",bookstore area; room upstairs; bookstore english; paris years; books inside; bookstore english; bookstore books; rude staff; paris getting; books photos,5
Restaurant Véro-Dodat,"I just published my first review, and it was quite negative. So I thought to even it out by adding a positive one while I'm at it. Hey, maybe this is the beginning to my yelp reviewing career. Support me on patron soon!Anyway, this place is great in location, atmosphere, and food. It being in Paris, the dishes are great and subtly flavored. They work really well with the wine that's provided, I don't recall the name of the wine (that's not my forte) but it mixed really well with the pork chop and cake served on the menu when I went. The restaurant is situated away from the streets and rests inside an arcade gallery nearby the Louvre. So it's not the easiest to find, and I was extremely lucky to stumble upon it when trying to escape the rain. You can still sit outside in the arcade and never have to worry about getting wet.The service was prompt and friendly as well, which added to the pleasant ambiance.What I really loved about it was that, as a restaurant, it painted the romantic image of Paris that the city is so well known for. But there isn't that sense of the place being a tourist trap, like all the places around the Eiffel Tower. I'm not saying this is where the locals go, but it sits away from all the other tourists and noise of the city. In other words, the place feels like an oasis.",meal restaurant; food worth; restaurant tiny; restaurant tiny; restaurant tiny; french meal; restaurant tiny; really place; restaurant tiny; restaurant tiny,5
Restaurant Véro-Dodat,"Tucked away in the gorgeous Vero-Dodat passageway, a meal here in this tiny, rather cozy restaurant is a special treat, as menu is as authentic French as its decorations and domicile. Had a 3 course meal for something ridiculously inexpensive - less than 20 euros. Had fish and a grain and a few different vegetables. Tasty, colorful, fresh and full of flavor. Friendly and efficient service. Feels like a fab French home, even if that's something this American knows very little, if nothing, about.",meal restaurant; food worth; restaurant tiny; restaurant tiny; restaurant tiny; french meal; restaurant tiny; really place; restaurant tiny; restaurant tiny,4
Restaurant Véro-Dodat,"2nd time here! Very much missing the food and chef, tiny restaurant, only operating from 7-9 pm, should with reservation first, but worth for it, nice food with very good price",meal restaurant; food worth; restaurant tiny; restaurant tiny; restaurant tiny; french meal; restaurant tiny; really place; restaurant tiny; restaurant tiny,5
Restaurant Véro-Dodat,"This restaurant was a find for us! We'd had an exhausting morning at the Louvre (that's a whole other story) and were hungry but not wanting to sit at the tourist trap cafes near the Louvre. So we wandered and came upon this gallery and the restaurant within it. It was fairly full but the owner seated us quite quickly and we then proceeded to have the most amazing meal of our entire time in Paris. My daughter held the Creme brulee we had here as the standard for every subsequent one she tried elsewhere. We had the Plat and the Dessert for a very affordable price. and it was a quiet and very elegant meal. Local french people, no tourists other than ourselves and we felt like we had found a place that was authentically french. We also really liked the host and his wife who between them manage everything efficiently and deliciously well. I highly recommend this place, seek it out if you are in Paris, its well worth the effort to go. I'll go again when I visit that city another time. And for those of us who come from Minnesota, I learnt that the owner was a soften Chef many years ago and remembered and the area well! All in all, an outstanding meal, at great prices served by a wonderful pair of hosts!",meal restaurant; food worth; restaurant tiny; restaurant tiny; restaurant tiny; french meal; restaurant tiny; really place; restaurant tiny; restaurant tiny,5
L'Ange 20,"Since Chez janos has closed permanently, my husband and I were searching for a new spot. Enter this beautiful, intimate spot close to our hotel. I had the duck breast - my husband had the -and it was fantastic food. Great ambience, great waiter, and reasonably priced.",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"Really good restaurant with fabulous food. Best to have a reservation as it's small and nearly always busy. Service is good.The duck terrine is absolutely scrumptious. I had the lamb that had been slow cooked for Seven hours surrounded by sauteed potatoes and vegetables. Absolutely delicious, the sauce the texture, the flavour all fantastic. My wife had the cod which was also so tasty. The comes du burg red wine was also magnificent.The open kitchen is also pretty cool to watch the chef at work.",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,4
L'Ange 20,"We came here for dinner on our first night in Paris after our friend recommended it and I'm glad we did, we made our reservation earlier in the day and we were able to sit for a dinner that night at 9pm, the seating here is tight so you will be very close to the next table in most cases but with that being said it does feel cozy yet comfortable. The staff was all nice, they spoke English and had English menus as well. We had some wine by the glass for about 5 euro each, for entrees I had the rib eye steak with potatoes and legumes with chimichurri sauce, my wife had the risotto with chicken, both dishes were amazing and were the perfect serving size, for dessert my wife had the pistachio creme brulee which she really enjoyed, I had the caramelized apple with almond and vanilla ice cream which was amazing! This place is great it was our best meal in Paris and is a must visit!",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"Saturday evening at 7PM. Walked in without reservations. They were quite busy but managed to find room for the three of us. The service was top drawer. The ambience was perfect - not too loud, not too dark, not too pretentious, and certainly not rushed.And the food. Oh yeah, the food was outstanding!!!",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"Awesome place staff, kitchen and everyone was great. Just stumbled upon it and it was the best meal we had in Paris!",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"Tentative staff, delicious food and cozy atmosphere. We would definitely recommend it.",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"Dinner at L'Ange 20 was a gift from my son for my trip to Paris with my girlfriend. We had a great time, great service and great food! Everything we had was really delicious, and the lamb fondant dish was amazing, highly recommend!!",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"My wife and I were here on our last night in Paris and this place stunned us with how amazing it was. Small, quaint place that allows you to peak in the kitchen while your meal is prepared. We didn't have a reservation, but they sat us right next to the bar right away. Nicholas ( I believe was our server) was super friendly and helped us right away. My wife knew she wanted the risotto, I was up in the air over the lamb or the duck. He said without question to get the lamb, and was he ever right. The flavors of the meat were impeccable. There was a nice pepper corn finish on top of the meat that was a terrific accent. There was a sauce underneath the vegetables that I could drink up. The only thing bad about the dish was that I finished it too soon. My wife couldn't stop raving about the risotto, and so I tried it and I could have easily stolen her dish from here and finished it. There was so much mushroom flavor! Then there was the deserts. Just leave room. This place was super local, very welcoming, and we've already decided that when we come back to Paris we are coming back here for the rest of the menu.",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,"Last night in Paris we came her for dinner. Before you go call and make a reservation!!!Such a great dining experience, very small place so the interior is warm. The design is awesome! Wine boxes all over the walls and old magazine pages made into a wall paper. Very modern and hip with some classic pieces throughout.My aunt and uncle have been coming here since it was in the original location. Both the chef/owner and waiter (related to the owner) knew them and said hi.Food was amazing, semi open kitchen where you can see everything being made. I got the angel hair pasta encrusted shrimp with guacamole for my starter and chicken with gnocchi for my main. We ended with a warm milk and white chocolate cake and fruit tart for dessert. Everything was amazing.We started with champagne, had a bottle of red and they gave us a complimentary dessert wine that paired with what we got. Not sure if that the norm or if it was because it was my birthday.",food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
L'Ange 20,Can't go wrong with L'Ange 20. Second visit to Paris and second trip to L'Ange. Great food and service cute vibe.,food service; food service; food delicious; paris wife; food service; food service; great spot; food service; great amazing; staff kitchen,5
Nelson’s,This was my favorite part about going to Paris. The food and especially the drinks were to die for and I'm so so so upset I love in PA and can't visit as often.I recommend having a recipe for your drinks because I NEED to make these at home.,place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"I truly give it 3.5 of 5 stars. The service was OK. The bathrooms were non-traditional, unisex and clean (really cool). The food was mediocre. We asked for the meat table for 4 and the red meat was almost tasteless. Overpriced in everything on the menu. The ambience was nice and relaxing.",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,3
Nelson’s,"The experience here was disappointing primarily because we were seated then ignored for a long time and no one came to assist, check in or take our order. And that was the theme throughout our visit here. A very pleasant gentleman sat us & then disappeared. After 25 mins of waiting we flagged him down to ask if our waiter would be coming soon & he told us he'd come assist, which he did. But again after placing our order with him, there were no other check ins on if we wanted water, dessert, nothing. The food was well flavored and you can expect to inhale lots of cigarette smoke from folks sitting outside which we absolutely hated but seemed to be the running theme in France. Ambiance is rustic and the bathroom rinsing areas need instructions posted on how to use cause it's confusing working the sinks. If service was better we would've returned. We ordered the whole fish, the veggie truffle pasta, and fried mushroom as a side.",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,2
Nelson’s,One of the best meals I had during my last stay in Paris. This place is cute and comfortable and the cocktails are fabulous. Lots of options but everything we ordered was great. The ginger spritz was my favorite cocktail. Highly recommend if you're in this area.,place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"This place was right next door to where we stayed. We came for a small bite, platter and fries. They were both good portions. The fries were crispy, just the way they should be, and the medium platter was large and delicious. The atmosphere is wonderful, tucked away on a small street with great people watching. Check it out for casual drinks, appetizers, or food.",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"Came here when place next door had a 45 minute wait for a 6 top. Wow. So good, got our steak frites fix, great Oysters and cocktails. And maybe the coolest bathrooms ever (trust me).",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"Vibes are everything for me. This place had very nice wood finishes and an upstairs outdoor patio that over looked the street. It was very cute and nicely decorated. For dinner I got the ribs, which came with a side of sauce-- they were pretty good, meaty and fall off the bone. Happy they provided extra sauce. I also ordered a side of fries which were a little expensive for how much came.For drinks I got the espresso martini-- very good !",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,4
Nelson’s,"Nice and fancy place for dinner !Amazing staff, very friendly and efficient.The menu offers several options as meat or vegetarian meals. I ordered the moussaka with a glass of red wine. All good ! The sizes of the dishes are not too big which is good when you are not too hungry.However, if you are starving, it will possibly become pricy !To finish with a sweet touch: some lemon pie. Was good but not lemon enough !",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,4
Nelson’s,"1st Arr has so many restaurants to pick from, but this one is truly special. The oysters are amazing and you cannot beat the atmosphere. Before you leave, go downstairs to the restroom. They have a public piano, and you might get lucky enough to cross paths with a local who can play and sing for you. They have a lounge area and the lighting is perfect. Don't worry if it's cold, because they have plenty of heaters!",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,Loved our visit here. Staff was friendly and food was very good. Great location near Les halls and the Saint-Eustache church. Seemed lively location for an coffee and chat with friends.,place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,This was my favorite part about going to Paris. The food and especially the drinks were to die for and I'm so so so upset I love in PA and can't visit as often.I recommend having a recipe for your drinks because I NEED to make these at home.,place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"I truly give it 3.5 of 5 stars. The service was OK. The bathrooms were non-traditional, unisex and clean (really cool). The food was mediocre. We asked for the meat table for 4 and the red meat was almost tasteless. Overpriced in everything on the menu. The ambience was nice and relaxing.",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"The experience here was disappointing primarily because we were seated then ignored for a long time and no one came to assist, check in or take our order. And that was the theme throughout our visit here. A very pleasant gentleman sat us & then disappeared. After 25 mins of waiting we flagged him down to ask if our waiter would be coming soon & he told us he'd come assist, which he did. But again after placing our order with him, there were no other check ins on if we wanted water, dessert, nothing. The food was well flavored and you can expect to inhale lots of cigarette smoke from folks sitting outside which we absolutely hated but seemed to be the running theme in France. Ambiance is rustic and the bathroom rinsing areas need instructions posted on how to use cause it's confusing working the sinks. If service was better we would've returned. We ordered the whole fish, the veggie truffle pasta, and fried mushroom as a side.",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,4
Nelson’s,One of the best meals I had during my last stay in Paris. This place is cute and comfortable and the cocktails are fabulous. Lots of options but everything we ordered was great. The ginger spritz was my favorite cocktail. Highly recommend if you're in this area.,place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,3
Nelson’s,"This place was right next door to where we stayed. We came for a small bite, platter and fries. They were both good portions. The fries were crispy, just the way they should be, and the medium platter was large and delicious. The atmosphere is wonderful, tucked away on a small street with great people watching. Check it out for casual drinks, appetizers, or food.",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,4
Nelson’s,"Came here when place next door had a 45 minute wait for a 6 top. Wow. So good, got our steak frites fix, great Oysters and cocktails. And maybe the coolest bathrooms ever (trust me).",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"Vibes are everything for me. This place had very nice wood finishes and an upstairs outdoor patio that over looked the street. It was very cute and nicely decorated. For dinner I got the ribs, which came with a side of sauce-- they were pretty good, meaty and fall off the bone. Happy they provided extra sauce. I also ordered a side of fries which were a little expensive for how much came.For drinks I got the espresso martini-- very good !",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"Nice and fancy place for dinner !Amazing staff, very friendly and efficient.The menu offers several options as meat or vegetarian meals. I ordered the moussaka with a glass of red wine. All good ! The sizes of the dishes are not too big which is good when you are not too hungry.However, if you are starving, it will possibly become pricy !To finish with a sweet touch: some lemon pie. Was good but not lemon enough !",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,"1st Arr has so many restaurants to pick from, but this one is truly special. The oysters are amazing and you cannot beat the atmosphere. Before you leave, go downstairs to the restroom. They have a public piano, and you might get lucky enough to cross paths with a local who can play and sing for you. They have a lounge area and the lighting is perfect. Don't worry if it's cold, because they have plenty of heaters!",place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Nelson’s,Loved our visit here. Staff was friendly and food was very good. Great location near Les halls and the Saint-Eustache church. Seemed lively location for an coffee and chat with friends.,place great; meat food; location food; drinks came; area recommend; check assist; food place; fries small; food place; good lemon,5
Les Papilles,"Shockingly Parisian in the best way possible, our meal at Les papeles was a seasonal selection of delight after delight! Just walking in the restaurant held a subtle smell of the kitchen herbs. The four course, prix fixe meal was divine, and while the menu changes daily, ever plate shone.The restaurant is also a wine cellar with a pick-your-own bottle vibe. The bottles were well organized and the staff helped us choose - and it was an excellent bottle from burgundy that paired well with the meal and was delicious on its own.",menu amazing; wine dessert; menu food; meal restaurant; menu service; friendly escargots; cheese delicious; meal good; soup just; menu food,4
Les Papilles,"If I had dreams of owning a restaurant this would be the style and ambiance and quality of wine and food I would strive for. Bravo for a wonderfully enjoyable experience. The evening we dined the starter was a cauliflower soup with a few garnishes that was a flavorful experience- I believe it included bacon, feta and maybe crouton. Next was a beef cheek stew, cheese and tapenade and then a pancetta for dessert. The wine recommended for our meal was perfect as was the dessert wine. Our first dinner in Paris and the bar has been set extremely high!If in Paris- make rest and enjoy!",menu amazing; wine dessert; menu food; meal restaurant; menu service; friendly escargots; cheese delicious; meal good; soup just; menu food,5
Les Papilles,"You know it's made for tourists when there's English on the menu. I would say it's a decent restaurant and beautifully decorated. The outdoor seating area is separated into smoking and non-smoking. The escargots were very good, super buttery and garlic and I wanted another place. However the main dishes were all a bit dry, so I wasn't too impressed overall.",menu amazing; wine dessert; menu food; meal restaurant; menu service; friendly escargots; cheese delicious; meal good; soup just; menu food,5
